author,channel,cid,heart,photo,text,time,votes
Mariana,UCK8hJ08stEI02sexDoel8ww,UgyuEw3ZAEDWKML7EYV4AaABAg,0.0,https://yt3.ggpht.com/VGBrnBRH7HmTFrxNlaNpcsjcnytKvzbw_tyjAlB22JjhAohV9y3lN_mTZMoEvQNCqrPd1TuN7Q=s176-c-k-c0x00ffffff-no-rj,Yg saya krg suka itu posisi layar dan AC nya aneh..miring ke arah supir. trs sebelahnya kalo mau liat jd susah donk.,5 months ago,0
Saiful Alias,UCaqnGsxiQcLUPwf2IQW_zVQ,UgyYbEhixcVY0iib0sR4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQGvD-y6Um-gnXMeY7twFFWdHXHLlSbgOo9Nopd=s176-c-k-c0x00ffffff-no-rj,Better Perodua Ativa AV banding raize,5 months ago,0
Icuk Wahyu123,UCAl6Wnph1vs1ouy6uzWN68Q,UgzdXHQgceznAGJ3diV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRbUNbDdRPFRVKrzjez46s2JgZjcEyAJGvBIy-q-A=s176-c-k-c0x00ffffff-no-rj,14:59 begitu juga dengan hidup anda..!!!,5 months ago,0
Irwansyah Dinas PUPR,UCxfBHDHz9OmSMaj-5BVFzZg,Ugz5UQUmT9byv0kkp5t4AaABAg,0.0,https://yt3.ggpht.com/haOByhQCVc_GDmutQeIM-R7T5JV--2AFF03pzub_2PtMlNdAj9_0jxT0bv_SYaSKnH9dOzEuCdI=s176-c-k-c0x00ffffff-no-rj,Kabin nya bagusan rocky.. joknya kaya bmw... panel ac gk pke kompor gas lagi.. wkwk,5 months ago,0
KESIAPSIAGAAN OPERASIONAL,UC0wHK-VfApHy8tCYbjF4XCA,Ugxdcc5hoDjXuAqeGJJ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR7QzfwmcY7x249rTmY-Ifwg5YbRWEi6g_4KSKt=s176-c-k-c0x00ffffff-no-rj,28:25 Hella Supertone ngakak 3 hari 3 malam denger ini,5 months ago,2
jo jo,UCdVxy9CKr7kRstqfAZU6r0Q,Ugxtkqky04z6SMrJyPV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQbfGLK43xYGzmNTmric5I-iDob0I8P14v4ApEK=s176-c-k-c0x00ffffff-no-rj,Ya kayak gtu suaranya 😂,5 months ago,0
agus sohib,UCYkNRZzd9YLS4xPOJAciv8Q,UgwRfS28KhvSOvFAJJN4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQ_BncV6Pa6Cg8HjuefjCmFSgjxYZWbSrl3Qg=s176-c-k-c0x00ffffff-no-rj,Bismillah untuk orang yang baca komenan ini terimakasih  secara tidak langsung kalian telah mendoakan saya sukses,5 months ago,1
Adian Simbolon,UCQKeZ2fnmUc0FSt3B7kxGoQ,UgxNFCvwfmOht9GIzdl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQd9rBlOBxEkLMbtayUDJStii1CxvpuGQNNJuTDQw=s176-c-k-c0x00ffffff-no-rj,"klaksonnya kayak angkot pak hahah, itu aja yg bikin minus buat saya",5 months ago,0
dwi 747,UCo3LyW3MRS0YNmerqYY1R-w,UgxDjXDK3EfoGQghvFt4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRgPQVgesvg421FM-sdkIKS8l3Ouyaef5SF0b1U=s176-c-k-c0x00ffffff-no-rj,saya 177 cm bla bla bla ....😁👌👍,5 months ago,0
fahrurrozi syarif,UC6TGWC3tjZorRWPti2JmNIA,UgxsWpj6l4WJD9p7TWl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRw8rM7XB70fLvaDLvE3YNHXWQTMdptBFb-n1OM=s176-c-k-c0x00ffffff-no-rj,13:38 kata keramat dari om fitra 😂,5 months ago (edited),11
Raden Mas Soenan Kalijaga,UCZCONHIbQPuo72S3bbRxamw,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9OFRPLvneMA,0.0,https://yt3.ggpht.com/ytc/AKedOLTFjoFfQVLgS8K8k6KBBkC_dcCp9FM_sdT8d3M-YWs=s176-c-k-c0x00ffffff-no-rj,Aamiin yaa rabbal alaamiin,5 months ago,0
BAYU SETYAWAN,UCXobN8VEzh6bg0t3ESh2HeQ,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9OFb1a76z_L,0.0,https://yt3.ggpht.com/ytc/AKedOLTqzWE37qPdk4T7k2_LUPjK2FG9fQk3tyvn=s176-c-k-c0x00ffffff-no-rj,Amiiin,5 months ago,0
DNA ASMR,UCqySbS4OYAbM3fwVmQdyG0w,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9OGycdOjX3v,0.0,https://yt3.ggpht.com/5TghN3frBdLOeAbxUdLNosCmkECSc-pPrVWN72qW4cn62zXMNXpSDG0MwmsBpFqFEuwM63MExw=s176-c-k-c0x00ffffff-no-rj,Aminn,5 months ago,0
rafistark05,UCBlzHpPdGEy07OU7pWPovDg,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9OKx1wlvdOr,0.0,https://yt3.ggpht.com/AePB5brQO0h6IJGKfWdXhyQrTHZrgQZSEz-SRPjEX4h9ZlzZKGnSoKM9CuqaxmFs7xtZeHt-=s176-c-k-c0x00ffffff-no-rj,Amiiin,5 months ago,0
Heru Budi Wijayanto,UCbxBNbTt-yefw57xqA17j8w,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9Ow4omVWqIP,0.0,https://yt3.ggpht.com/ytc/AKedOLSUyNJLYQkgMmiiL6QseZIUE-_NKnxabHUF0f4NWA=s176-c-k-c0x00ffffff-no-rj,amin,5 months ago,0
Juju Amiah,UCg9FBNJOGRbLUvyNZoHmoSw,UgxpEwDMDMZHUq1QB-Z4AaABAg.9OB_6peLeHK9QK-fcUsWaB,0.0,https://yt3.ggpht.com/ytc/AKedOLQQqMMHe_nhn66FG9PbQZ_E_NZl39-_K4HT4Q=s176-c-k-c0x00ffffff-no-rj,Brp harga nya,3 months ago,0
Denise Febriano,UCwdBRqVLCv7I_KRDCjkIBEw,UgxV98_RyYMeIj41KoV4AaABAg.9OBWQrTc_049OCbrXBbgzI,0.0,https://yt3.ggpht.com/ytc/AKedOLR5uvApLdh7v7g_BST2h3NXHoA7_JnrUxcdLg=s176-c-k-c0x00ffffff-no-rj,Bukan buat kaum mendang mending...,5 months ago,0
Clara Mahesarwati,UCgd1eVfUmXWk3tQ9j9Pe3WA,UgzqGZpvGYOYUvI5ih94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQf45sKsLhQVGSWi05iiZB5fUsnQwLLgldBPkcT=s176-c-k-c0x00ffffff-no-rj,"Bang please review dan test jalan ,lihat sandingin Type G dan GR yang type G turbo lebih cakep enak dipandang gak kayak GR, velg hitam bodykid dimana2 mirip angkot dikampung kampung,selera sih tapi type G cakep abis mevah elegant kelihatan Raize berwibawa velg two tone nya 17"" kelihatan mirip CHR,cakep abis ibadat 1 to 10 nilai type G=8 type GR malah nilai = 7,....bakal banyak yang review type G lebih enak dilihat dan mevah dibanding yang bodykid2 ala sport",5 months ago,0
foXen fox,UCctMW5Jqmev53SOv2HKRCgA,Ugxqa-tS7Zxf94sbyyZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR42ivQ3kd3NvsDO24g4iwKZHHXhBeDGdZpo9Tm6w=s176-c-k-c0x00ffffff-no-rj,"Intinya :
- raize menang di safety, krn ada TSS
- sisanya sonet menang jauh dari berbagai aspek, mulai dari build quality maupun fitur

Tapi apa daya, di Indonesia.. apapun yg dijual oleh pabrikan ini, pasti laku meskipun ada mobil lain yg value for moneynya lebih baik",5 months ago,1
Yudi Diansaputra,UCN9lSqSlZ6Ed1XKEXjCTw6Q,UgzuX1EBy2F9MRjpfKV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSb7GnQVEvRa3zUwtkcO_m3DyluFwaBm1Y6_A=s176-c-k-c0x00ffffff-no-rj,"Ntah kenapa, sampai sekarang masih blm sreg dg mesin 3silinder. IMHO",5 months ago,0
atan_ jojes,UCXhG8R5pUkmX643Tb8Zq8sA,UgwgHayuqkLcj2YyCXd4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRbrA1StVw2EEN2CVe3ZMdoXUBz2X91yaybCuCO5w=s176-c-k-c0x00ffffff-no-rj,Mobil untuk gengsi,5 months ago,0
HD Car Care Cimuning,UCPQE9qd8FfP13BEEK8f4dTg,Ugx8SD89P12W2NTB8eN4AaABAg,0.0,https://yt3.ggpht.com/3fqZ64ttSa7uwvfzknpAlXj8Ia9eZIQQQI5Doq39iySHpUXiCM-fEC00Ef9V8kMeUNdtY9AfX0U=s176-c-k-c0x00ffffff-no-rj,"buat sebagian orang, yang penting Toyota",5 months ago,0
Mohamad Taufik,UCg_6mK6L33TxYki55S0pgEg,Ugw-7PcyDwrmfMGilHN4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTF0aIRXdtDjMBwpSLe1cRFWNLCTyk97CUkzXwDTg=s176-c-k-c0x00ffffff-no-rj,Tin tiiin klakson angkot 😂😂😂,5 months ago,1
Saputra nrchdy,UCGdUhg9or9_ZqduHL5QK6bA,UgzrG37nC3X87L5yWQ54AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTSlh10mqax8soeABqUnNErRBRV7x2OMan6SYlWVw=s176-c-k-c0x00ffffff-no-rj,Yang warna Merah gokil OM menggoda sekali 😂,5 months ago,0
Utari Widjaja,UCUWwz6h95A1bU-oWBIHlBBA,UgzhJtnqDZMW6IgbE3p4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLT-jxkmCOXyvKXA-k6vw7iNwWnZx79Rr-cbsQ=s176-c-k-c0x00ffffff-no-rj,"bel culun banget, konektivitas belum maksimal, suara mesin cukup keras, suspensi kurang empuk.....",5 months ago,0
Fauzan Akbar,UCzKOKcHistHIoQaFmRfG8PA,UgzCi31hnlg1eqcWsxV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSTJyNR_hnjxwaacRp3Wo5W3LCt8rEpqgc-QLX_dGE=s176-c-k-c0x00ffffff-no-rj,17:30 acciiatt ampunn fortuner,5 months ago,1
Geofany Galindra,UC0k-O0YKywvmS_VtHYwohZA,UgwhBDvmQIx7eGg0w3d4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSSfjkFi55zF-vWElICx4XNTg4970ge0MZ4qf_NHQ=s176-c-k-c0x00ffffff-no-rj,33:00 Fitra Eri ngeluarin Susanoo,5 months ago,7
Grafita,UC3OkwMVUXYDdaddAEY-GVjw,UgwG69b7SdaiZj3fjCZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSEyQqLih30Dndx6GW26cJevDp0WwiPcZCqsMpjpw=s176-c-k-c0x00ffffff-no-rj,"Om fitra knapa otodriver gak review toyota gr86 2022, padahal lagi ramai tuh dimana mana.",5 months ago,0
Adobe Max,UCbhvbVppFlwoTeHLOJW5cyw,UgyK8ULRI5DtcZzi3m94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRYncXLwJ9xbzGzATAPQkhckY9Bdo5Kj3-0ZeZD=s176-c-k-c0x00ffffff-no-rj,"FIX! SONEEETT, Abang dataaang!!",5 months ago,3
muhammad harits,UCSd2oTTsiBb_OoOrBSNB17g,UgyB2qZkFali5gbWswx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQyuYTDRQB9TZV8We3A2n8o5u1VvCw_gXYUcw=s176-c-k-c0x00ffffff-no-rj,Rocky aja deh lebih murah.....,5 months ago,1
All Watched,UC6rK6oL8hhF0bLjLzY7rPDA,UgzTS_m7aAR9eg4JibF4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTaA8ZgFXoBdQqM5XSZXchzoZME6bcL_FB9YunE=s176-c-k-c0x00ffffff-no-rj,Nunggu akhir tahun ah...passsti ada seri lainnya...wiwiwiwiii.... 🚗🚗🚗,5 months ago,0
rizky adzano 4K,UCaGt8RYy1uhTdvgpnyeOUXQ,Ugxr0UZbKXUunz8UASl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRP3GN2_iB016fjXZjz1uVES4K9hnLL35LL_w=s176-c-k-c0x00ffffff-no-rj,"cup holder di kisi ac sangat kuno , hu bisa upgrade",5 months ago,0
Abcd Efgh,UClWF31mrmZjZO_5UP0uos-g,UgwW9Dt0LFKY7FP05lZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS41UcVvu5S6wz3tBY6eYh174f2OGElNdpMQQ=s176-c-k-c0x00ffffff-no-rj,"Apakah fitur premium ini nyata,atau sekedar mirip mirip saja.",5 months ago,0
Denni Surabaya,UC_IKqEIA5fELLhfHNvKHzVw,UgwRicfzoqlQhASVfrx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQP4vCocZhDbA1tHF4MFkViNOTf03R1UJmjMQ=s176-c-k-c0x00ffffff-no-rj,Ini mah agya/ayla dengan turbo & gimmick TSS.. cuma 3 silinder yg punya vibrator,5 months ago,0
Zidane N,UCF9R-eRCTw2abMmKK4yYdPQ,UgwBCK34vJh3O7KgJJd4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS3vFDYI-yEwj2EEwEU2LismcqnBkV4GoEZEw=s176-c-k-c0x00ffffff-no-rj,"Klo mobil tes sudah ""dikasih sponsor"" sulit dipercaya objektif nya. Rasanya tidak mungkin klo tidak ada briefing apapun dr sponsor.",5 months ago,0
Gubal Gubil,UCi_sMmRKXSXaH3_oavhTG8A,UgxpDExfZ06rUh8xMzF4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR3KeockDVGGPVUHhW4kAdeBiVAgcURvcmZZg=s176-c-k-c0x00ffffff-no-rj,"entah knp menurut sya aura agyanya masi nampak, trutama klaw d liat dr blakang,dan interiorx gmn gt",5 months ago,0
nancy lardo,UCoiaKpwBFMbvqQIz_btOlIw,UgwGFulEcCw5QiJ-tpp4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTnVvNl8wRL7-EI5eV_IQ-FZl2SGrjBzDFdLkTh8Q=s176-c-k-c0x00ffffff-no-rj,Dalam mirip HR-V,5 months ago,0
Aep Saepullah,UCZgcJIUkyg_L0HiVI2KmrLw,UgzuX1EBy2F9MRjpfKV4AaABAg.9O9vfddfN699OaaGnb0P1o,0.0,https://yt3.ggpht.com/ytc/AKedOLQtShqOkJ2VaYGY-VgjiLuXz-0uN3r7y4VZOiRQnQ=s176-c-k-c0x00ffffff-no-rj,"Bener ta, mending beli land cruiser",5 months ago,0
Deyami Rizh,UCIP9ezDLeMf71rLIRoQ3B-A,UgzuX1EBy2F9MRjpfKV4AaABAg.9O9vfddfN699R1UTqQJBLj,0.0,https://yt3.ggpht.com/ytc/AKedOLTCeJsGx97K2AA7Ux6gL8nJK121X1jGNPsojQ=s176-c-k-c0x00ffffff-no-rj,Mau 3 slinder atau 4 slinder yang penting tenaganya besar. Bandingkan dengan calya masih menang raize,3 months ago,0
Dyc Team,UCkkczZc5EIcZGmhaUah-oVw,UgyK8ULRI5DtcZzi3m94AaABAg.9O8li4jvQhT9Oz3LvC0xU7,0.0,https://yt3.ggpht.com/ytc/AKedOLTrxe2IGWzqqumkTK8IvsfQJOV4BXbtsb9TTQ=s176-c-k-c0x00ffffff-no-rj,"sy punya udah lama... soneta.
mulai album lawas... 😁",5 months ago,0
Masriadi,UCvyLNEp683MiQSRS2a-PO9w,Ugz8Osqql9ZoSSD74wl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS1WZWJiM8TSJXOiCP3ty0gBRawiHXrRprC1BU5bA=s176-c-k-c0x00ffffff-no-rj,Mantap penjelasan nya,5 months ago,0
Aldo Susanto,UCQbyEPmI3IHu99F3h8PJ37Q,Ugyy8URNscHq0MxjhiJ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQYFKWrGGnTwoM5MxOcMt2BJvrP0KPEVT78ml69ow=s176-c-k-c0x00ffffff-no-rj,"waduh saya juga bingung. daihatsu rocky kemarin saya lihat ada android auto/apple carplay-nya, saya kira toyota juga otomatis ada",5 months ago,0
Aldias,UCZil-yT_KgzZTsqcFUSsSOQ,Ugz0ErypFJLsv8ggPiZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTkpI_qwoIP-qkW4iQbMlBqZhWhXchSjhPG3A=s176-c-k-c0x00ffffff-no-rj,kyanya cocok bwt taksi online,5 months ago,1
Handy Lisdhiyanto,UC_HhaNJBSesstBSGW7zG5ng,UgxK3kVzlsUM-kZ7Gpd4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQDlJjpKIyVeduCfqucJG3D3B74WtL2QY9BLQ_0Sg=s176-c-k-c0x00ffffff-no-rj,Compare dengan Nissan Magnite om,5 months ago,0
gerry firdaus,UCPQ1KTLdb-xIfqYjbH9tkLA,UgwBRAPc706LYjSC0F94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSXJUGVQziYQqGBgp1oczYSxO4wUqfjNtadmEXR=s176-c-k-c0x00ffffff-no-rj,"Cocok ngak buat perjalanan jauh , misal nya mudik?",5 months ago,0
Agus Irawan,UC7s_g0mfvo3ecz2WFzs4hhQ,UgwIWEaRA9IrgyqRASd4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRxu56KxkftIrRtNoqFUovF4Ii_Pzxzkh4avQ=s176-c-k-c0x00ffffff-no-rj,"getaran mesinnya gimana gan? 
katanya 3 silider agak bergetar",5 months ago,1
Pierce Fitzgerald,UCY7ic-_rTiCigCIffim0xNw,Ugw01EFISkG0DGXhsGN4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRhsI0QKTBorph8NimyLR2vEfdxTYpZHITA8Q=s176-c-k-c0x00ffffff-no-rj,lebih enak mana ya? Nissan Magnite atau ini?,5 months ago,0
Nresnani Sesami,UCcNutgEs8l9TQLwxPyOk15A,Ugz0VUAiuP_Ka6XP7XV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR2b2grC2Zt_vuKJ8C0amgprxGQAdfdj6XzaqVS=s176-c-k-c0x00ffffff-no-rj,Kenapa 3 silinder!,5 months ago,0
Percha Percha,UC1hlonVOjcrQOCP-NZ0-EIg,UgzFOqk5OVrNx2Zq9hx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQfATK2W9umLuR-AZkLd7VD4IM5BUnFRBWZAXzTJPY=s176-c-k-c0x00ffffff-no-rj,Alus pisan product placement nya haha mantab review nya Pak! Jadi pengen kopi sambil naik mobilnya 👍,5 months ago,0
Stephanie Tan,UCNfKjqRp1na-8G_kqQ7cLIQ,Ugz7uJ2rULd7s8PYHBh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTA5WJ2bCATysWt_N7i2dfiNEV6TCXLWUDpOA=s176-c-k-c0x00ffffff-no-rj,Rasa Daihatsu dgn Merek Toyota.. 😅,5 months ago,0
Muhammad Fajrul Falaah,UCV1GtYyPeq4NympiInnG_ZQ,UgyhWJYRGWIkUQS2sAh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRqdsSwhkLEYxLft-SEdqrdxjc_X_qnWFq99Q=s176-c-k-c0x00ffffff-no-rj,Bikin Toyota Raize GR Challenge dong.... RoadParty,5 months ago,0
Yusuf Bisyir,UCLOeQFWl1Gom59j7c1QHH6Q,Ugwq35nBpPGU76WyM6F4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS_bnB9k5Tu4iiXSEKBT0rHyz7PXW4F4jN0rySJlw=s176-c-k-c0x00ffffff-no-rj,"Salfok sama tahun plat nya 06.21 , padahal keluaran 2021 kata nya , mohon penjelasan kenapa",5 months ago,0
arbaymurt chanel,UC-DNJAq1iaAC5I_aRI9Nrmg,UgzYQxwPXnNw570EU194AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSPCZzwRA3llR_iiTn_EiokQYjnhKFKJYedXZEDxQ=s176-c-k-c0x00ffffff-no-rj,Kenapa toyota corolla hatchback engga di review om?,5 months ago,0
Dean Rizky,UCConukO7APotRICuRFVcHKQ,Ugy_WbaUgOw1KmosCSt4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRfM5I0Jrj0Dk6nlGus5UZpxSYacLfBN-jgzQ=s176-c-k-c0x00ffffff-no-rj,Kalau arah semburan ac itu bisa di tambah ga sih?,5 months ago,0
Darma Realplay,UCyhemC-xT-7EJse6zXbP7yg,Ugxl7hjAO6nqs3E5_w14AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQua6WHENO-R905PRtE45dN2GTvrNJwYzXnwg=s176-c-k-c0x00ffffff-no-rj,"Sorry Baru join,
Kalo dari kebiasaan shooting bang Fitra, 
Kali ini iklannya dari kapal API signature....",5 months ago,0
GBB Cur_Pet,UCcNVDgF8VDD0PGGSv6E11yA,Ugz_aT26AIhKIY191G94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTRUV379LCZ1jdQLQjFNQN52HbCDZLco2S8eiZpXQ=s176-c-k-c0x00ffffff-no-rj,"dulu pingin bgt ecosport 1.0 turbo, bensin seirit ayla tapi tenaga setara jazz (gak kebeli)
skrang lg bawa jazz gk5 jadi rasa ingin itu muncul lg pas liat raize ini :-D
cruise control jazz ku baru tak pake pas bensin mepet tapi pom masih jauh wkwkwkwk",5 months ago,0
Bus Malam2250,UC6cBloJTr65D48AY8mxMnZw,Ugw5CxXXywPpaw9Obgd4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTDQWd3Cyc2pVlxGWpjoCEzE1Ic4gG3GUjqRQ=s176-c-k-c0x00ffffff-no-rj,"Mending esemkahhh. Masuk tol gratis, karena g klihatan alias ghoib",5 months ago,0
zacky hosny,UCdsRYLtOQ3EdpR6Ayis7P7w,UgyUas_RhwIKDgNr0Ql4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRR1wNYkcHcK21TXg1Ghp0KpDftptuXzQgF2gcK=s176-c-k-c0x00ffffff-no-rj,Pengen punya qobulll,5 months ago,0
Geraldus Lepan,UCgDybFrwQoRPnwaVc_GDlTQ,UgxIfkTSnZykq2lRY6Z4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRR3dVQjHLv_BNzuY-xPEY0PmuqXCm8R18wTw=s176-c-k-c0x00ffffff-no-rj,"Om fit & admin, knp di video akhir2 ini ""link diatas"" yg merujuk ke video sebelumnya seringkali ga nongol ya?🙏 Atau di hp saya aja ya?😂",5 months ago,0
kalpitori Lampung,UCez8R8G3fNYXmE38pVa2R6A,Ugz2uX4vmibPMloRFb94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSFVuCL1C2dZafy7HFggRQCXszf6BOLKucicSuXhg=s176-c-k-c0x00ffffff-no-rj,Yuk trendingkan,5 months ago,1
Irsan S.,UCv0R7avd1F7_DTB6mXtxUAg,Ugz7uJ2rULd7s8PYHBh4AaABAg.9O6nLy_xmc-9PVGdPB8JOv,0.0,https://yt3.ggpht.com/ytc/AKedOLTDjWZkACBR1zWKN46cgkVwbAHU02bKK0Fl6pyy=s176-c-k-c0x00ffffff-no-rj,TRD... toyota rasa Daihatsu,4 months ago,0
eXeL99,UCIb-mZYpNK_061ErdcE7WdQ,Ugwq35nBpPGU76WyM6F4AaABAg.9O6MY8LLvOP9O7DP6y5T6O,0.0,https://yt3.ggpht.com/ytc/AKedOLSwf179c4iBl8COUCqwkKznqu-5UUmSHCM6EE0rrw=s176-c-k-c0x00ffffff-no-rj,Mungkin plat nomor sementara. Berlaku cuma sebulan.,5 months ago,0
Ashari P,UC0Rc2ngVtg6WaQAk1F03lkg,UgzYQxwPXnNw570EU194AaABAg.9O64tS1oFQ69PuIVU0q-Ji,0.0,https://yt3.ggpht.com/ytc/AKedOLT172vZpWKfF3-cKwiIuIUU9t_bhIaP7C5YuNEYdg=s176-c-k-c0x00ffffff-no-rj,Emang Corolla Hatchback ada di Indo??,4 months ago,0
Hidup Indah,UCzJhvv6uuEYrYn8WPHI5nfQ,UgxVK5jXKzud54HjKCh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRTE3LPzS2gh_fi70XNaIaLF7j3KYOXMxK7iw=s176-c-k-c0x00ffffff-no-rj,Dapet sponsor Shell v power... Di tutup tangki bbm,5 months ago,0
Dedoy Capirossi,UCc57-Mpf1H79feCL5GWpNIA,UgzFWT9RU1g5L7DgCI54AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRD3-PDKRP0xi93WcEWsqXouF7ciJNY2tXatnpOEwcaeqAifJZluiddSn6f0tVE=s176-c-k-c0x00ffffff-no-rj,"Om,coba di compare donk sama Nissan Magnite head to head..",5 months ago,0
kamu jahat21,UCkaZW-EJwm5lgwv4BylFhZw,UgyYSDGTG_KwH8fVY5J4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTfMXAADkEPpaaj2YnuHeaf6_fs9Ncb-plbM0rU0A=s176-c-k-c0x00ffffff-no-rj,"Tadinya saya mau beli mini cooper s
Tapi mikir lagi, mungkin beli ini yang murah 
Ya saya cuma ngarang, tau aja beneran",5 months ago,0
Diva Sasmita Widitama,UCj4Y2AJi9HWgzYOGSw_9NPQ,UgyQCS2YbFSEyaTpol14AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTf0D19TRZsDoSrKEU_RWz0rTxDhDAd2rluV40o=s176-c-k-c0x00ffffff-no-rj,Editor kebiasaan mesti gak ngasih link di atas,5 months ago,0
M Tariq Febrian,UCknFDUTJFsx4qUSbtB8PAoA,UgzdZxSOZOjMYFGOcaR4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTNs3Hpmb7FOFDbCytLEjuygHDJVT3OqMq8FcWUkw=s176-c-k-c0x00ffffff-no-rj,Seorang bayi bisa terlahir dalam waktu 9 bulan....,5 months ago,0
D. Prasetyawan,UCzGxHEZU_cJJTXwnikCN8Hw,UgzGoXf1Fs9GABHQqUt4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRCQXJ5wMjB7lvz32og_OGOF36s7Avtw_2ST5Ky3Q=s176-c-k-c0x00ffffff-no-rj,Punten om Fitra di menit 4:58 kayak ada suara perut keroncong 😁 sarapan dulu om 😁,5 months ago,0
Fajar Kfs,UCuuOiGodpneYW4xGzoV2bXQ,UgywPhXZiCjraZgUd5h4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS3rtZZYMKeCwLzOkDJV1Upk8BZpgQd-8flphYLCA=s176-c-k-c0x00ffffff-no-rj,Iklan yang ramah sekaliii,5 months ago,0
KENCANA FOTO,UCSH45SA0lFvwkkSMZK0hCSQ,UgzRA-m30DlmabGHliB4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQ-wmA5PO4Megi0FGEZETjJ6owbMt4jJvQ7n2GVIw=s176-c-k-c0x00ffffff-no-rj,"Semoga kelak avanza dasbordnya bisa
Seperti ini, udah 15 th gtU2 aja",5 months ago,2
Nur Budi Prasetyo,UC6ZXMtZ_MoR0dpWggRH0fLw,UgyTNngAWF6GhhRDY_Z4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSGtDld7wRe9VgDqIzQWGzfQqQw_DgaCnx2E7FxiQ=s176-c-k-c0x00ffffff-no-rj,"17:17 kelamaan ngulang2 info di video sebelumnya, skip langsung ke impresi berkendara sesuai thumbnail",5 months ago,11
